"";"DATE";"HDenomination";"HMotifs";"CEDenominationsMotifs";"NormCEDenominationsMotifs";"CEMotifsDenominations";"NormCEMotifsDenominations";"MI"
"Agyrium";390;0;0;0;NA;0;NA;0
"Alexandria Troas ";390;0;0;0;NA;0;NA;0
"Aradus";390;0;0;0;NA;0;NA;0
"Boeotia";390;0;0;0;NA;0;NA;0
"Campania ";390;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Cebren";390;0;0;0;NA;0;NA;0
"Chalcidice";390;1,09861228866811;0;1,09861228866811;1;0;NA;0
"Chios";390;0;0;0;NA;0;NA;0
"Crete ";390;0;0;0;NA;0;NA;0
"Cyrene";390;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Dardanus";390;0;0;0;NA;0;NA;0
"Hyria";390;0;1,42706104338072;0;NA;1,42706104338072;1;0
"Mallus";390;0;0;0;NA;0;NA;0
"Mycalessus";390;0;0;0;NA;0;NA;0
"Nola";390;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Orchomenus";390;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Pamphylia ";390;0;0;0;NA;0;NA;0
"Pharae";390;0;0;0;NA;0;NA;0
"Tanagra";390;0;0;0;NA;0;NA;0
"Tenedos";390;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Teuthrania";390;0;0;0;NA;0;NA;0
"Thracian Chersonese ";390;0;0;0;NA;0;NA;0
"Abydus";370;0;0;0;NA;0;NA;0
"Acarnanian League ";350;0;0;0;NA;0;NA;0
"Alaesa";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Apollonia Pontica";405;1,03972077083992;1,38629436111989;0;0;0,346573590279973;0,25;1,03972077083992
"Argos";390;0;0;0;NA;0;NA;0
"Byzantium";370;1,52295506753132;1,67698777432242;0,154032706791099;0,101140677144719;0,308065413582198;0,183701645473636;1,36892236074022
"Calchedon";370;1,54845383203695;1,44691898293633;0,637510785279024;0,411707970937948;0,535975936178396;0,370425671719854;0,91094304675793
"Caria ";370;1,09861228866811;1,32966134885476;0,231049060186648;0,210309917857152;0,462098120373297;0,34753068574288;0,867563228481461
"Carthage";405;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Centuripae";330;0;1,38629436111989;0;NA;1,38629436111989;1;0
"Cercinitis";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Chalcedon";405;0;0;0;NA;0;NA;0
"Citium ";330;0;0;0;NA;0;NA;0
"Elaea";330;0;0;0;NA;0;NA;0
"Enna";330;0;0;0;NA;0;NA;0
"Ephesus";390;0;0;0;NA;0;NA;0
"Epirote Kingdom ";330;0;0;0;NA;0;NA;0
"Euboea";370;0;0;0;NA;0;NA;0
"Heraclea ";330;0;0;0;NA;0;NA;0
"Heraclea Pontica";370;-2,22044604925031e-16;1,79175946922805;0;0;1,79175946922806;1;0
"Herbessus";330;0;0;0;NA;0;NA;0
"Hipponium";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Lesbos";330;0;0;0;NA;0;NA;0
"Locri";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Macedonia";390;0,867563228481461;1,56071040904141;0,231049060186648;0,266319563348789;0,924196240746594;0,59216382193173;0,636514168294813
"Metapontum";370;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Morgantina";330;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Mytilene";405;0;0;0;NA;0;NA;0
"Mytistratus";330;0;0;0;NA;0;NA;0
"Olbia";370;0;1,50927342377754;0;NA;1,50927342377754;1;0
"Olympia";405;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Paeonia ";350;0;0;0;NA;0;NA;0
"Panticapaeum";390;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Petra";330;0;0;0;NA;0;NA;0
"Phaestus";330;0;0;0;NA;0;NA;0
"Philippi";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Phoenicia ";370;0;0;0;NA;0;NA;0
"Rhodes";330;0,562335144618808;1,38629436111989;0;0;0,823959216501082;0,594360937770434;0,562335144618808
"Salamis ";405;0;0;0;NA;0;NA;0
"Sicily ";405;0;0;0;NA;0;NA;0
"Sidon ";390;0;0;0;NA;0;NA;0
"Sinope";390;0;0,686961576597323;0;NA;0,686961576597323;1;0
"Syracuse";405;1,61729024683149;2,99567567556596;0,213054898340815;0,13173572199438;1,59144032707528;0,531245868855485;1,40423534849068
"Tarentum";390;0;1,84622021932163;0;NA;1,84622021932163;1;0
"Tarsus";390;0,796311640173813;1,94591014905531;0;0;1,1495985088815;0,59077676810494;0,796311640173813
"Thessalian League ";370;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Thrace";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Velia";405;0,376770161256437;1,66746193342929;0;0;1,29069177217286;0,774045719603582;0,376770161256437
"Abdera";390;0;0;0;NA;0;NA;0
"Ambracia";350;0,271189373041844;2,45831132968308;0;0;2,18712195664124;0,889684691370314;0,271189373041844
"Amphipolis";390;0;0;0;NA;0;NA;0
"Aspendus";350;0;0;0;NA;0;NA;0
"Cappadocia ";350;0;0;0;NA;0;NA;0
"Carystus";350;0;0;0;NA;0;NA;0
"Chersonesus";350;0,796311640173813;1,27703425946614;0,470833838000619;0,591268310353781;0,951556457292944;0,745129936992247;0,325477802173194
"Cierium";350;0;0;0;NA;0;NA;0
"Cilicia ";370;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Clazomenae";350;0;0;0;NA;0;NA;0
"Crithote";350;0;0;0;NA;0;NA;0
"Croton";405;1,04083983742324;2,5126585295298;0,086643397569993;0,0832437368889456;1,55846208967656;0,620244283638571;0,954196439853246
"Cyprus";390;0;0;0;NA;0;NA;0
"Dionysius I and Dionysius II";350;0,955699891112534;1,94591014905531;0;0;0,990210257942779;0,508867410154317;0,955699891112534
"Dyrrhachium";405;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Elis";405;1,38629436111989;1,38629436111989;0;0;0;0;1,38629436111989
"Epidaurus";350;0;0;0;NA;0;NA;0
"Erythrae";350;0;0;0;NA;0;NA;0
"Heraclea";370;1,03739232462091;2,68594532466979;0;0;1,64855300004888;0,613770125887262;1,03739232462091
"Heraclea Illyricum";350;0;0;0;NA;0;NA;0
"Illyria ";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Istrus";405;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Lampsacus";390;0;0;0;NA;0;NA;0
"Larissa";370;1,136916591833;0,244930026794635;1,0929306510418;0,961311198106199;0,200944086003433;0,820414257219336;0,0439859407912024
"Locri Opuntii";370;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Lucania ";350;0;0;0;NA;0;NA;0
"Lycia";390;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Mesma";350;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Molossi";350;0;0;0;NA;0;NA;0
"Nacona";350;0;0;0;NA;0;NA;0
"Olynthus";390;0;0;0;NA;0;NA;0
"Orthagoreia";350;0;0;0;NA;0;NA;0
"Peparethus";350;0;0;0;NA;0;NA;0
"Persia";370;0;0;0;NA;0;NA;0
"Pharnaceia";350;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Pharos (Lesina)";350;0;0;0;NA;0;NA;0
"Phocian League ";370;0;0;0;NA;0;NA;0
"Phocis ";370;0;0;0;NA;0;NA;0
"Proconnesus";405;0;0;0;NA;0;NA;0
"Sicyon";350;0;0;0;NA;0;NA;0
"Sigeum";350;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Thebes";390;1,08889997534522;2,02532622077007;0,138629436111989;0,127311451235949;1,07505568153683;0,530806183474026;0,950270539233235
"Theodosia";350;0;0;0;NA;0;NA;0
"Thurium";390;0;0;0;NA;0;NA;0
"Timoleon";350;1,52269992598575;2,61563057702755;0,0924196240746595;0,0606945744840893;1,18535027511646;0,453179545126556;1,43028030191109
"Zancle-Messana";405;0;0;0;NA;0;NA;0
"Acanthus";370;0;0;0;NA;0;NA;0
"Acragas";390;0,636514168294813;0,636514168294813;0;0;0;0;0,636514168294813
"Adranum";370;0;1,03972077083992;0;NA;1,03972077083992;1;0
"Aenus";390;0,950270539233234;1,6094379124341;0;0;0,659167373200866;0,409563716691591;0,950270539233234
"Aetna";370;0;0;0;NA;0;NA;0
"Arcadia";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Athens ";370;0;0;0;NA;0;NA;0
"Bergaeus";370;0;0;0;NA;0;NA;0
"Calabria ";390;0;0;0;NA;0;NA;0
"Consentia";370;0;0;0;NA;0;NA;0
"Corinth";390;0,121692402678062;3,23146279018711;0,0364814305557863;0,299783961471269;3,14625181806483;0,973630836047058;0,085210972122276
"Cyrenaica ";370;0;0;0;NA;0;NA;0
"Cyzicus";370;0;0;0;NA;0;NA;0
"Entella";370;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Halicarnassus ";370;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Lamia ";370;1,09861228866811;0,636514168294813;0,462098120373297;0,420619835714305;0;0;0,636514168294813
"Maroneia";405;0;0;0;NA;0;NA;0
"Neapolis";390;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Oetaei";370;0;0;0;NA;0;NA;0
"Opus";370;0;0;0;NA;0;NA;0
"Phalanna";370;0;0;0;NA;0;NA;0
"Pherae";390;0;0;0;NA;0;NA;0
"Phlius";370;0;0;0;NA;0;NA;0
"Poseidonia";390;0;0;0;NA;0;NA;0
"Pydna";370;0;0;0;NA;0;NA;0
"Samos";390;0;0;0;NA;0;NA;0
"Stymphalus";370;0;0;0;NA;0;NA;0
"Tegea";370;0,636514168294813;1,09861228866811;0;0;0,462098120373297;0,420619835714305;0,636514168294813
"Terina";390;0,500402423538188;1,6094379124341;0;0;1,10903548889591;0,689082492917429;0,500402423538188
"Thasos";370;1,50478828368119;2,16395565688206;0;0;0,659167373200866;0,304612236902594;1,50478828368119
"Tyre";370;0;0;0;NA;0;NA;0
"Zacynthus";370;0;0;0;NA;0;NA;0
"Aegina";390;0;0;0;NA;0;NA;0
"Agyrium";390;0;0;0;NA;0;NA;0
"Alexandria Troas ";390;0;0;0;NA;0;NA;0
"Aradus";390;0;0;0;NA;0;NA;0
"Boeotia";390;0;0;0;NA;0;NA;0
"Campania ";405;0;0;0;NA;0;NA;0
"Cebren";390;0;0;0;NA;0;NA;0
"Chalcidice";390;1,09861228866811;0;1,09861228866811;1;0;NA;0
"Chios";390;0;0;0;NA;0;NA;0
"Crete ";390;0;0;0;NA;0;NA;0
"Cyrene";405;0;0;0;NA;0;NA;0
"Dardanus";390;0;0;0;NA;0;NA;0
"Hyria";390;0;1,42706104338072;0;NA;1,42706104338072;1;0
"Mallus";390;0;0;0;NA;0;NA;0
"Mycalessus";390;0;0;0;NA;0;NA;0
"Nola";390;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Orchomenus";390;0,693147180559945;0;0,693147180559945;1;0;NA;0
"Pamphylia ";390;0;0;0;NA;0;NA;0
"Pharae";390;0;0;0;NA;0;NA;0
"Tanagra";390;0;0;0;NA;0;NA;0
"Tenedos";390;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Teuthrania";390;0;0;0;NA;0;NA;0
"Thracian Chersonese ";390;0;0;0;NA;0;NA;0
"Amisus";405;0;0;0;NA;0;NA;0
"Antandrus";405;0;0;0;NA;0;NA;0
"Bithynia ";405;0;0;0;NA;0;NA;0
"Boeotian League ";405;1,79175946922805;1,12692879480068;1,01140426470735;0,564475467872424;0,346573590279973;0,307538144272259;0,780355204520703
"Bruttium ";405;0;0;0;NA;0;NA;0
"Colchis";405;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Cumae";405;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Delphi";405;0;0;0;NA;0;NA;0
"Mesembria";405;0;0;0;NA;0;NA;0
"Methymna";405;0;0;0;NA;0;NA;0
"Pheneos";405;0;0;0;NA;0;NA;0
"Propontis ";405;0;0;0;NA;0;NA;0
"Rhegium";405;1,05492016798614;1,33217904021012;0;0;0,277258872223978;0,208124331531478;1,05492016798614
"Sinde";405;0;0;0;NA;0;NA;0
"Soli";405;0;0;0;NA;0;NA;0
"Abydus";370;0;0;0;NA;0;NA;0
"Acarnanian League ";350;0;0;0;NA;0;NA;0
"Alaesa";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Apollonia Pontica";405;1,03972077083992;1,38629436111989;0;0;0,346573590279973;0,25;1,03972077083992
"Argos";390;0;0;0;NA;0;NA;0
"Byzantium";370;1,52295506753132;1,67698777432242;0,154032706791099;0,101140677144719;0,308065413582198;0,183701645473636;1,36892236074022
"Calchedon";370;1,54845383203695;1,44691898293633;0,637510785279024;0,411707970937948;0,535975936178396;0,370425671719854;0,91094304675793
"Caria ";370;1,09861228866811;1,32966134885476;0,231049060186648;0,210309917857152;0,462098120373297;0,34753068574288;0,867563228481461
"Carthage";405;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Centuripae";415;0;0;0;NA;0;NA;0
"Cercinitis";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Chalcedon";405;0;0;0;NA;0;NA;0
"Citium ";330;0;0;0;NA;0;NA;0
"Elaea";330;0;0;0;NA;0;NA;0
"Enna";330;0;0;0;NA;0;NA;0
"Ephesus";390;0;0;0;NA;0;NA;0
"Epirote Kingdom ";330;0;0;0;NA;0;NA;0
"Euboea";415;0;0;0;NA;0;NA;0
"Heraclea ";330;0;0;0;NA;0;NA;0
"Heraclea Pontica";415;1,56071040904141;0,450561208866305;1,1101492001751;0,711310178841544;0;0;0,450561208866305
"Herbessus";330;0;0;0;NA;0;NA;0
"Hipponium";330;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Lesbos";330;0;0;0;NA;0;NA;0
"Locri";330;0;0,693147180559945;0;NA;0,693147180559945;1;0
"Macedonia";415;0,636514168294813;0,636514168294813;0;0;0;0;0,636514168294813
"Metapontum";370;0;1,09861228866811;0;NA;1,09861228866811;1;0
"Morgantina";415;0;0;0;NA;0;NA;0
"Mytilene";415;0;0;0;NA;0;NA;0
"Mytistratus";330;0;0;0;NA;0;NA;0
"Olbia";370;0;1,50927342377754;0;NA;1,50927342377754;1;0
"Olympia";405;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Paeonia ";350;0;0;0;NA;0;NA;0
"Panticapaeum";390;0;0,636514168294813;0;NA;0,636514168294813;1;0
"Petra";330;0;0;0;NA;0;NA;0
"Phaestus";330;0;0;0;NA;0;NA;0
"Philippi";350;0,693147180559945;0,693147180559945;0;0;0;0;0,693147180559945
"Phoenicia ";370;0;0;0;NA;0;NA;0
